sha256,size,vsize,imports,exports,has_debug,has_relocations,has_resources,has_signature,has_tls,symbols,numstrings,paths,urls,registry,MZ,printables,avlength,file_type_prob_trid,A,B,C,file_type_trid,predicted_label
94fdd7a539c38eb818593666fab4836ba1f57641736b59af54daebcd99349eb6,111104,118784.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,447.0,55.875,42.7,8.688628774,3.767874718,bf,Win32 Executable (generic),0
039d6b4419d10dcf8e8fec67e3a3b1229a8ad1ed294b452c6b7b16c30e14aba3,19968,36864.0,96.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,3.0,3925.0,18.87019231,33.5,4.632401111,5.741652012,bf,Microsoft Visual C++ compiled executable (generic),0
40a7c2ae79a4945c1c673e9b4ea00cfc021746f1a5a2754fef2d26080892e54e,966814,2072576.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4026.0,0.0,0.0,0.0,14.0,22969.0,5.705166418,42.7,4.50459718,6.55479002,er,Win32 Executable (generic),1
537305a7110dac8ddba031e92c05f1be6cbe6d31540abfc0503adf386fdd1fde,87283,1892352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,1.0,1017.0,5.65,42.7,-5.784541006,5.186094761,vh,Win32 Executable (generic),0
be698844f1e7e0fa8b33ec17495f5679eae4abc0267edfe23e7112a656637e25,88248,90112.0,188.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,726.0,1.0,37.0,0.0,3.0,13232.0,18.22589532,38.7,11.20943358,5.804345608,mc,Microsoft Visual C++ compiled executable (generic),0
5f507800051d3406cdb0d94f69a8fcfd7b480da0963bed79eca48686f6c15b69,29208,40960.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,446.0,1.0,42.0,0.0,1.0,8411.0,18.85874439,38.4,3.100012578,5.337263107,mc,Win32 Dynamic Link Library (generic),0
de78be5a0813161aee150c175fe7b3656752dcdaf556e447dec9917ca83ec2ef,61440,90112.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,177.0,0.0,0.0,0.0,1.0,1567.0,8.853107345,38.4,1.451764558,6.036357403,vh,Win32 Dynamic Link Library (generic),0
f6a7aaad6fb73c3d4c13eff9678473b0b9e37aa946a884c902a8a15072066959,6144,16384.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,1.0,1017.0,9.873786408,42.7,-11.99947992,4.197665215,vh,Win32 Executable (generic),0
14147f9b6f39cb1ad2bf7d37be1f78caf8a7fd240fe2cfba75d39e94fb6fddb0,19456,40960.0,29.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,456.0,0.0,0.0,0.0,1.0,6927.0,15.19078947,42.7,7.091207903,4.171325684,vh,Win32 Executable (generic),0
b50c5910341adf3d345ba871dd579cfaa2e956cc07c7e74394f14d48c3c7ed6b,11617,7639040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,631.0,6.31,35.7,1.655452912,6.104385853,vh,Win32 Executable (generic),0
42052996e1c19bae546c06bfbe2cb10687af20b55363a6e9331778ffacc4c6c1,54784,65536.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,447.0,55.875,42.7,13.07104764,3.767874718,cs,Win32 Executable (generic),0
0939300042752adfdc9bef7c68b9756db940224ac77653438600b9fa643085c9,29888,28672.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,83.0,0.0,9.0,0.0,1.0,1719.0,20.71084337,42.7,5.076466866,5.357028484,vh,Win32 Executable (generic),0
ce3a9a1f67105414c7f86a8905cfbc20cf9c3e1bd0ad09d55fce61d1b2e605d4,1032929,159744.0,122.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4558.0,0.0,1.0,0.0,14.0,29373.0,6.444273804,42.4,9.028408108,6.542639732,gow,Win32 Executable Delphi generic,1
b7fc73e5cd015b586be47b318bea0c3fbc6b52e7b9aa119a40f685a166b58a6d,1584640,1601536.0,76.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2982.0,0.0,0.0,0.0,13.0,23689.0,7.943997317,32.2,3.49689467,6.434782982,vh,Win64 Executable (generic),1
612177d85f5ad7faa2b97a8c34f24a58108c282f486c582619f29b19fe0b295a,595496,602112.0,199.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2628.0,0.0,28.0,0.0,8.0,29402.0,11.18797565,41.0,-1.940125493,6.213228226,vh,Win32 Executable MS Visual C++ (generic),0
9a90c440ce54c644dfd90e1c3fed0023c7ac097c9ca6cc4739572a4a1a2becd2,3095040,3121152.0,504.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,11822.0,0.0,1.0,0.0,30.0,86049.0,7.278717645,61.7,-5.422448202,6.506952293,er,Win64 Executable (generic),0
46a10daff87b1503aeb3ca902993a5fff06d3a717df481dc185c6b66641a22e4,1704968,163840.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,24.0,0.0,0.0,0.0,1.0,411.0,17.125,35.7,-2.405847147,4.995256424,vh,Win32 Executable (generic),0
18dc572885a8b911b3975dd612a31ef56b883c7fafef3d785af97ffb154a8807,193536,204800.0,155.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,819.0,0.0,0.0,0.0,8.0,10717.0,13.08547009,41.0,2.785203145,6.184919834,er,Win32 Executable MS Visual C++ (generic),1
c72db4b34e7e23e5c6cfce201be65000f5e47f7df59e9435016f4a1fc2042da4,21504,49152.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,1.0,1533.0,17.2247191,82.9,-0.586373868,5.165875912,vh,"Generic CIL Executable (.NET, Mono, etc.)",0
1e269257c46232d28b08cfd12a6fbcc0fd9a836c4b263b1e357580f799c514b3,31232,49152.0,12.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,1.0,1366.0,15.52272727,33.6,6.220639629,5.731410027,er,OS/2 Executable (generic),1
e91b6f03b592fa2071efa4298f4debc4167011717292d72f51c96e401961e33e,85266725,81920.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,395864.0,8.0,2.0,0.0,1321.0,2220920.0,5.610310612,70.2,-8.845705908,6.584812603,cs,Inno Setup installer,0
784fe60fd396f14ee9457426394473549f70814d1515e57da8c1f1873d7982ad,7250810,262144.0,155.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,73697.0,2.0,6.0,0.0,159.0,434615.0,5.897322822,87.6,35.65273561,6.584130037,er,NSIS - Nullsoft Scriptable Install System,1
26e9ce5133d1b8ddbbb2fa61edbc38fcefb214bfb578255f33a2434e4aa7bc6e,17168,28672.0,56.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,180.0,1.0,11.0,0.0,2.0,2647.0,14.70555556,43.3,0.187660203,5.497550011,cs,Microsoft Visual C++ compiled executable (generic),0
fb47c00eebce8aa2f588c2b6795c96c36c322e68b4dc37b8196fabef41a30182,389120,401408.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,257.0,0.0,0.0,0.0,1.0,3430.0,13.3463035,79.2,-2.29934744,5.805336952,vr,"Generic CIL Executable (.NET, Mono, etc.)",0
1bb6d33db37b934be3dec0490931fb420058388b230ce36522bd49e47951072a,26695376,1482752.0,393.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,122328.0,1.0,16.0,0.0,415.0,718003.0,5.869490223,53.0,-3.479388048,6.58269589,vh,InstallShield setup,0
def47e383ed11a311d18c62af1aee86eabfef7915233866e85d56db0fff90def,317952,339968.0,82.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1642.0,0.0,0.0,0.0,1.0,14525.0,8.84591961,38.4,1.817504252,6.085576534,vh,Win32 Dynamic Link Library (generic),1
c20851b0b7baf269d3ac22c9c50ab854672f8d07cdce4c910c870a5af352aa30,155648,155648.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.0,0.0,0.0,0.0,5.0,10775.0,14.02994792,33.7,13.28235611,5.681256771,vh,Win32 Executable MS Visual C++ (generic),1
ccf6173cc8a13eda31f08105c4698221a2663549502e0086c765a3370503d63c,965074,2072576.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4024.0,0.0,0.0,0.0,14.0,22951.0,5.703528827,42.7,-5.433173362,6.554479599,mc,Win32 Executable (generic),1
a271fc93eaeff753f2c3b1245e68d2789ceff212508fe826e3a33f003b9d499f,20480,36864.0,85.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,225.0,2.0,0.0,0.0,3.0,4769.0,21.19555556,41.0,11.6483513,5.574994087,vh,Win32 Executable MS Visual C++ (generic),0
67a3bbc0b513fcb894ab0914f75bcc8871edea5c94e175df6a27c4dc00ef7388,243200,249856.0,94.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,2820.0,1.0,1.0,0.0,2.0,26086.0,9.25035461,45.0,2.414112363,6.00878191,vr,Win64 Executable (generic),1
83d8354c61b0cf86d045ed00a00d064c5f3dcab464bc33c83788089023619bdc,1118208,1130496.0,384.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4305.0,0.0,0.0,0.0,1.0,33724.0,7.833681765,38.4,4.597000017,6.189304352,vh,Win32 Dynamic Link Library (generic),1
1c5aa10680b21b6edee4c2095a3626d969bb45370e5dfe6d6ec6ccecf61338c3,16384,45056.0,49.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,84.0,0.0,0.0,0.0,10.0,1542.0,18.35714286,61.7,-3.154972874,5.135313511,gow,Win64 Executable (generic),0
054903c55a8d3428b6e810cb655d508f7b75ed9c30fc41b081d9ae7b4bb9978d,32256,57344.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,1.0,1652.0,14.36521739,81.0,2.722626052,5.727961063,er,"Generic CIL Executable (.NET, Mono, etc.)",0
2e1b1655915501818a403bfcb3cab332cbd67805d8d0c3b954f8e80d4d2ecdf5,1959936,4120576.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6814.0,0.0,0.0,0.0,25.0,38072.0,5.587320223,29.6,19.34519983,6.561518669,vh,Win32 Dynamic Link Library (generic),1
9b7c39840feaa0a1097e78b82581371555992ab5006cf6f107c9f7df171a1ae6,6144,32768.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,1.0,1292.0,21.53333333,82.9,11.40740815,5.088639736,er,"Generic CIL Executable (.NET, Mono, etc.)",0
0003e5f817468626c3ea683e0d19433252fb60e4b850bc60b91047600cff4c86,244224,258048.0,129.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,666.0,0.0,0.0,0.0,5.0,10848.0,16.28828829,41.0,-1.201707108,5.602741241,er,Win32 Executable MS Visual C++ (generic),1
fc75e69e95d522da2e1ab0c0aa42e7d98a0a8eeda37b2af536b843dc0c365aed,1926053,122880.0,129.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8917.0,2.0,0.0,0.0,38.0,54055.0,6.062016373,52.4,8.069656212,6.563909531,bf,Win32 Executable MS Visual C++ 4.x,0
4736aac07ed7708f89e31f277a19e50abbaa38889f86e4d34d22f31f4abdd327,80384,102400.0,106.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,550.0,1.0,0.0,0.0,3.0,7249.0,13.18,48.8,9.173691894,5.831310272,gow,Win32 Executable MS Visual C++ (generic),0
ca21de905904b59a57cfbd8d42b0d647774390dc27a0eff4b6dc9389cb70d2cf,32256,57344.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,1.0,1786.0,13.42857143,81.0,-4.101658362,5.780403137,vh,"Generic CIL Executable (.NET, Mono, etc.)",0
aafc78860b3a347b2da459e65721586c6602c0c514ff01f69be5998ce6082a59,21632,32768.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,273.0,2.0,24.0,0.0,1.0,6194.0,22.68864469,93.2,9.500982813,5.37476778,cs,Generic .NET DLL/Assembly,0
a31ee61eb3975a5a8297a9a68423e7feada79f068b8755c8e75379fab2b75c11,467176,462848.0,118.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2197.0,2.0,20.0,0.0,9.0,20640.0,9.39462904,41.0,7.987722041,6.290304661,er,Win32 Executable MS Visual C++ (generic),0
40b203db4c9cb6c025b1d5ee7e3e6ee7b699b94cff446d26c7829bc98c7c4254,217554,184320.0,104.0,0.0,0.0,0.0,0.0,0.0,1.0,1981.0,3418.0,3.0,0.0,0.0,10.0,84466.0,24.71211235,61.7,0.645830614,5.254896235,gow,Win64 Executable (generic),0
f0e864d3a4941fb2b5acc58e07498d2d5d61220add0a927762ee5ca07c03e4d0,7496192,7544832.0,586.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,71104.0,0.0,0.0,0.0,42.0,919650.0,12.93387151,64.2,4.590677373,5.825818994,vh,Win32 EXE PECompact compressed (generic),1
5a0a238b8607458ee3e31d07c222fb3261b412bf96b8cc7305b4cd9898911834,414714,159744.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,1.0,0.0,0.0,14.0,47697.0,46.44303797,24.0,-2.316840339,5.56580162,vh,Win64 Executable (generic),1
c0868246699054b25f6a5fc6ff26c80ee6e3ee33bb3418bd5fe8af79592f871e,5353520,225280.0,122.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,23283.0,1.0,21.0,0.0,91.0,136041.0,5.842932612,52.9,4.73210564,6.577615352,bf,Win32 Executable Delphi generic,0
a4bc5e19481cd51c95074d661090c9a9f92aa30864f06fe8be08a7da8dd41418,139264,139264.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,475.0,0.0,0.0,0.0,3.0,6758.0,14.22736842,33.7,11.1878012,5.263887405,mc,Win32 Executable MS Visual C++ (generic),1
368dabab19e8d8fa7c59ff8f9a2797cecf75dd6c02db1fdf7f68fb81bc7a93d9,11264,40960.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,1.0,1400.0,12.8440367,52.9,10.15037931,5.501394749,vh,Win32 Executable (generic),1
69816b7c356e7e36509c0b2c67f57cc6c07852ab210eb9dbd0274aaadc1b6c88,254142,360448.0,137.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,913.0,0.0,1.0,0.0,4.0,11611.0,12.71741512,91.6,9.667043601,5.770541668,vh,WinRAR Self Extracting archive (4.x-5.x),0
d10d1eaf87c7834641d25d19cccf12c3f6297cde6759c6f019230c37e15a4686,234798,360448.0,137.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,798.0,0.0,1.0,0.0,4.0,10952.0,13.72431078,91.6,9.809437182,5.672941208,bf,WinRAR Self Extracting archive (4.x-5.x),0
60039c2ed70a12e2838c3062bc14c1931c18c93f3841004c914719530509c0c5,9420448,9441280.0,1896.0,1211.0,1.0,1.0,1.0,1.0,1.0,0.0,42339.0,2.0,46.0,0.0,8.0,491914.0,11.61846052,37.1,4.079093574,6.088231902,vh,DirectShow filter,0
335fe66e17e29cb66a489bf68f191eb12ac694f5628926793cdd422587472f42,15360,40960.0,72.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,3.0,3501.0,22.44230769,82.0,4.640437197,5.42147398,vh,Win64 Executable (generic),0
db7b99fff47b18b1d17ceb4219ce1717bbf2499c6df9407566b56ea3996fefcf,811496,81920.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,5758.0,0.0,12.0,0.0,20.0,42212.0,7.331017714,52.9,9.087296067,6.493236542,gow,Win32 Executable Delphi generic,1
9c1cd13773a951819f2a4357089f192da050df64c74ab9e8149aa392ca7406fe,19183083,225280.0,134.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,88386.0,3.0,0.0,0.0,293.0,496449.0,5.616828457,41.0,11.0506493,6.584756494,vh,Win32 Executable MS Visual C++ (generic),0
bd91305d6e8be9ebff0a20c2a5c26e1ba35deb83fd6160a35e8cfdfdf9442292,14962,36864.0,72.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,1.0,2647.0,18.25517241,33.6,-9.504978995,5.476017475,vh,OS/2 Executable (generic),0
3a7b47c538c4a7c996e93d9124fc85645279feafcfb2d5c00a1b48dbdb20da95,7434752,7487488.0,558.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,70807.0,0.0,0.0,0.0,37.0,909215.0,12.84075021,76.7,-0.99631069,5.829683227,gow,Win32 EXE PECompact compressed (generic),1
29f67d084b123827a66566bbc296d2acf8b1ecfbf0d25cac53ad19efd14e2d17,598467,602112.0,160.0,174.0,0.0,1.0,1.0,0.0,0.0,0.0,5644.0,1.0,0.0,0.0,5.0,57012.0,10.10134656,33.7,2.069657989,5.834082603,er,Win32 Executable MS Visual C++ (generic),1
5c6630e023791e5878763b673496c9c4486f769b71837d47ea0405369af28dfd,4149248,10223616.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,21710.0,1.0,0.0,0.0,55.0,127465.0,5.871257485,39.0,2.294928325,6.538881808,cs,UPX compressed Win32 Executable,1
fd0be45e40dc409977d697fba61b66b65ef890c5c765e62f83fa753d788fa63b,86992,73728.0,21.0,51.0,0.0,1.0,1.0,1.0,0.0,0.0,421.0,0.0,36.0,0.0,1.0,5838.0,13.86698337,30.2,6.137720124,5.695729256,vh,Win64 Executable (generic),0
613c4e39c1f679f02f47043dc63390327ebecdf12330f8bfa99420005f3efdbd,65536,61440.0,16.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,227.0,0.0,0.0,0.0,1.0,5877.0,25.88986784,42.7,-3.90138737,5.204995155,vh,Win32 Executable (generic),1
c85a1db39882ea748a1c29e2ee09bb8047f0e4a9b58c3814632c0ae5e912e159,1790976,1810432.0,189.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4029.0,0.0,0.0,0.0,9.0,31113.0,7.722263589,32.2,10.88473696,6.398468971,vh,Win64 Executable (generic),1
fd6a082184be5061bb2aaeb555aef0cd70340e0e61dd56d75594369a911db560,4149248,10223616.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,21707.0,1.0,0.0,0.0,55.0,127441.0,5.870963284,39.0,-5.119333346,6.538883606,vh,UPX compressed Win32 Executable,1
f02dc0334211646c90c73eaaf13bc48a4e83e600d2512abd216ba4388662d7f8,1679360,1699840.0,286.0,705.0,1.0,1.0,0.0,0.0,1.0,0.0,3516.0,0.0,0.0,0.0,5.0,214120.0,60.89874858,42.7,1.902912069,4.886441839,vh,Win32 Executable (generic),1
9619ab7c25fa3ba05e00fa0dc63bfd44f2d3ed542f34a83f3cc4fb95b40914b9,43520,126976.0,82.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,228.0,0.0,0.0,0.0,1.0,3236.0,14.19298246,67.1,4.711972601,6.088878632,vh,Win32 Executable MS Visual C++ 4.x,0
94e17cba31d25d4c661283a45a7dafdaaa85e533974ecff73175d6ba556548cf,221240,221184.0,69.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,1766.0,0.0,32.0,0.0,7.0,26601.0,15.06285391,45.0,-4.10030249,5.766245842,vh,Win64 Executable (generic),0
bc209ff2c9829ee3d1faac4a53ea722fe09c6b76b7964cd677a1534b6d74e1f0,12015432,12034048.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,135026.0,0.0,18.0,0.0,4.0,6087428.0,45.08337653,47.7,-5.635876308,5.558120432,cs,Win64 Executable (generic),0
e8306578dc5f2c2e7cdd4728274f5d4ecbf913017fa16291abdb431fabced4c0,1790976,1810432.0,189.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3925.0,0.0,0.0,0.0,9.0,30636.0,7.805350318,38.4,1.83170564,6.398586273,vh,Win32 Dynamic Link Library (generic),1
7f89c26352c5956ea4c1461baafd286939dd70a7e2ad424535d365722433ff3e,118272,126976.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,2.0,19831.0,22.53522727,33.1,-6.85820896,5.48825407,vh,Win32 Executable (generic),0
cf70d134c447b8ce45a9a7d9ef0cadf2f309f7c7731d64df6a23e9c59312d272,90112,90112.0,104.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,670.0,2.0,0.0,0.0,1.0,6910.0,10.31343284,54.0,3.1401531,5.946266174,er,Windows ActiveX control,0
4febccfca9556efe3f8b10a8bdb5ea8d49630dfa83c641eb9c1173b3654f1c91,128509,77824.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1087.0,1.0,0.0,0.0,6.0,15394.0,14.16191352,37.0,4.423262554,5.695546627,vh,Win32 Executable Microsoft Visual Basic 6,1
c97546b29410025aa1f8227831dfe0ea8e137b64bf063e9ab093732991b98c2b,696320,700416.0,23.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4090.0,0.0,0.0,0.0,5.0,380584.0,93.05232274,40.3,-2.620401734,0.746809095,vh,Win64 Executable (generic),1
d7b938010ffd7e69a8c6756421cf6958eda9a943dcd8a1fcc8cd08be6524c811,226526,360448.0,137.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,758.0,0.0,1.0,0.0,3.0,10737.0,14.16490765,91.4,-1.23327066,5.635907173,bf,WinRAR Self Extracting archive (4.x-5.x),0
d89b42160ce1d988198a20882b91e2a06d441290497ae226591d0fa8ba765577,68096,135168.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,10.0,1862.0,14.66141732,61.7,3.126890021,5.827734947,er,Win64 Executable (generic),0
8bb0c0ddf5121af31f23f5e53409d922a457b07556dc7e6794c75bbe2c478504,969604,2072576.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4035.0,0.0,0.0,0.0,14.0,23015.0,5.703841388,42.7,1.382083268,6.554934025,mc,Win32 Executable (generic),1
1ca070724418eee5a201a06a35ed301a1a40f9f8aa44fcb6a0e6204d1accf2c6,605696,2768896.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4496.0,0.0,0.0,0.0,12.0,27250.0,6.06094306,38.2,5.829594628,6.489485264,vh,UPX compressed Win32 Executable,1
2e1f594e64ac0913dcbaa48bfc3b772321e7e57656194a864ddca4a43ff2c46f,70144,98304.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,620.0,0.0,13.0,0.0,1.0,9984.0,16.10322581,62.0,0.03336022,4.985610962,gow,"Generic CIL Executable (.NET, Mono, etc.)",0
316a9126381be001ce8d74969dea3162e163ddbbedfe94f25cc4e25c2bca6fbf,55808,81920.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,625.0,0.0,0.0,0.0,1.0,23696.0,37.9136,61.7,-6.951911822,5.133944511,gow,Win64 Executable (generic),0
bd80615bb3b23b8337715db5a37953f7e201b13d1e22589a617cabba7b793529,591872,618496.0,146.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2102.0,0.0,0.0,0.0,2.0,21869.0,10.40390105,54.4,7.46138976,6.036432266,vh,Win32 Executable MS Visual C++ (generic),1
f415ae23871942c8261dd7a53caaeb92a351e68bfec39f27342bb2f195524fb7,289310,360448.0,137.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1065.0,0.0,1.0,0.0,6.0,12431.0,11.67230047,91.6,5.017400645,5.872837067,bf,WinRAR Self Extracting archive (4.x-5.x),0
95337d9250d5a3e1a56689de5b574bce7d7133c10001aabbcf489894bc5bd83a,73728,77824.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,324.0,4.0,0.0,0.0,1.0,3372.0,10.40740741,82.7,7.21533107,5.082093239,gow,Win32 Executable Microsoft Visual Basic 6,0
b9bb733ca7a9a3b454c909728528b02333f5695d47716a8e3439178ca86686d2,522208,524288.0,99.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,2928.0,0.0,32.0,0.0,2.0,32014.0,10.93374317,40.2,8.287690764,6.103410721,vh,Win32 Executable MS Visual C++ (generic),0
168079dc18ac91ae75db8c312f32bade8fede306dbc72cc1d4cc61f839d96886,433936,450560.0,278.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1768.0,0.0,13.0,5.0,2.0,35478.0,20.06674208,82.0,7.706458961,5.666922569,vh,Win64 Executable (generic),0
c71cf540ed3ee72f1aa5f91b7cdbe8fd9bc509d171d2667675aff7fac2f7dccd,52224,204800.0,154.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,339.0,0.0,0.0,0.0,1.0,4488.0,13.23893805,92.9,5.454463437,5.677354813,bf,NSIS - Nullsoft Scriptable Install System,1
5326f94ef04797ece8c7af8a943e37132ac115ffea850d8146135d0634e07235,962194,2072576.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4010.0,0.0,0.0,0.0,14.0,22879.0,5.705486284,42.7,14.83357711,6.554411888,gow,Win32 Executable (generic),1
c554b0a0c5db552422ec3e99b6fa43ab6db35a05db84613f85ca5c3e2e93b089,487424,507904.0,117.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1567.0,0.0,0.0,0.0,2.0,14984.0,9.562220804,42.7,-5.257228278,5.644587994,mc,Win32 Executable (generic),0
b7590d4688a524353609f8914cadf95e76999c84968f0706c4ecaef166f98b0b,14336,24576.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,107.0,13.375,42.7,-0.907111841,4.747466087,mc,Win32 Executable (generic),0
1ad46a8467571f680a9dd64a3dac119add535b3e7b9006eb6e7121ec844fb0c0,9778,40960.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,1.0,566.0,7.447368421,100.0,-4.392684954,5.95903492,vh,DOS Executable Generic,1
718fa655c863f30143c4dfb037ef7018cf7a6d9d67cd118ec28a8d401a3bb4e6,1130376,1134592.0,247.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3312.0,0.0,39.0,0.0,8.0,82603.0,24.94051932,83.7,-2.640346918,5.834647726,mc,Windows Control Panel Item (generic),1
4898a71175e01152c6b04935ad754d2c19968910fbbd1cfdce8b859b8643d835,5120,32768.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,1.0,1198.0,24.95833333,38.0,-7.219809989,4.95484066,gow,Win64 Executable (generic),0
39680810809028cec70fb5cd8eb4178ca47167b14a7bdcc8b570ffe998f29a74,879104,897024.0,282.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3600.0,0.0,41.0,0.0,3.0,70733.0,19.64805556,33.5,3.133476338,5.776659531,mc,Microsoft Visual C++ compiled executable (generic),0
ae536b364fe4580c4e8291cae0c065008724cea677e9f80f648d86181d58e68b,4521663,2334720.0,172.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,21040.0,1.0,0.0,0.0,77.0,121231.0,5.761929658,41.0,3.068748943,6.582452929,vr,Win32 Executable MS Visual C++ (generic),0
9631d209712553c1659d8227828ac389681e509d19d8be1f8e07161e9bab7b65,17408,565248.0,21.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,1.0,1536.0,16.87912088,38.4,8.420683085,5.443882942,mc,Win32 Dynamic Link Library (generic),0
a11460069062543e26777fa034d988420cbde7d90fa17e8356d276eb33080595,7013376,7065600.0,559.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,64371.0,1.0,0.0,0.0,35.0,769775.0,11.95841295,53.0,-2.435730426,5.837322017,bf,Windows Control Panel Item (generic),1
